term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree.decay,1.856585060682174,0.12672161860071782,0.0,1.3049140171111904e-47,1.8836490894898001,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,1.2208137069296758,0.6772558199296934,0.0,0.07151365516110457,3.072557365267447,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,1.856585060682174,0.12672161860071782,0.0,1.3049140171111904e-47,3.072557365267447,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,1.2208137069296758,0.6772558199296934,0.0,0.07151365516110457,5.011872336272722,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,1.856585060682174,0.12672161860071782,0.0,1.3049140171111904e-47,5.011872336272722,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,73195.846863883,NA,NA,NA,0.1,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree.decay,7.273646502371278e-5,0.001085657923547175,0.0,0.9465863282455165,0.1,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree,73195.846863883,NA,NA,NA,0.16311729092278385,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree.decay,7.273646502371278e-5,0.001085657923547175,0.0,0.9465863282455165,0.16311729092278385,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree,73195.846863883,NA,NA,NA,0.26607250597988097,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree.decay,7.273646502371278e-5,0.001085657923547175,0.0,0.9465863282455165,0.26607250597988097,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree,73195.846863883,NA,NA,NA,0.43401026364474377,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree.decay,7.273646502371278e-5,0.001085657923547175,0.0,0.9465863282455165,0.43401026364474377,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree,73195.846863883,NA,NA,NA,0.7079457843841379,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree.decay,7.273646502371278e-5,0.001085657923547175,0.0,0.9465863282455165,0.7079457843841379,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree,73195.846863883,NA,NA,NA,1.1547819846894583,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree.decay,7.273646502371278e-5,0.001085657923547175,0.0,0.9465863282455165,1.1547819846894583,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree,73195.846863883,NA,NA,NA,1.8836490894898001,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree.decay,7.273646502371278e-5,0.001085657923547175,0.0,0.9465863282455165,1.8836490894898001,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree,73195.846863883,NA,NA,NA,3.072557365267447,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree.decay,7.273646502371278e-5,0.001085657923547175,0.0,0.9465863282455165,3.072557365267447,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree,73195.846863883,NA,NA,NA,5.011872336272722,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
gwdegree.decay,7.273646502371278e-5,0.001085657923547175,0.0,0.9465863282455165,5.011872336272722,0.16666666666666663,10.0,gwd1.0,TRUE,FALSE
