term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree,4.885233318390566,1.1424164077869723,0.0,1.9366720759255106e-5,1.8836490894898001,-0.16666666666666669,10.0,twopath,FALSE,TRUE
edges,-4.268678526120265,0.4891196020001935,0.0,3.513709982431859e-18,1.8836490894898001,-0.16666666666666669,10.0,twopath,FALSE,TRUE
gwdegree,5.895329334435573,1.344511073921206,0.0,1.1853410816618574e-5,3.072557365267447,-0.16666666666666669,10.0,twopath,FALSE,TRUE
edges,-9.673421474651867,1.7136861710586238,0.0,1.745890469217983e-8,3.072557365267447,-0.16666666666666669,10.0,twopath,FALSE,TRUE
gwdegree,28.724218461328018,6.549881398276481,0.0,1.1814535424881092e-5,5.011872336272722,-0.16666666666666669,10.0,twopath,FALSE,TRUE
edges,-56.05018142002827,12.289880886861997,0.0,5.222004741424111e-6,5.011872336272722,-0.16666666666666669,10.0,twopath,FALSE,TRUE
gwdegree,-34.25694295251908,10.935080849246699,0.0,0.0017418468254400668,5.011872336272722,0.16666666666666663,10.0,twopath,FALSE,TRUE
edges,60.41587825008851,21.081600522612554,0.0,0.004176972332299379,5.011872336272722,0.16666666666666663,10.0,twopath,FALSE,TRUE
gwdegree,-3.3799480029365214,0.7096790869064787,0.0,1.9653223199569416e-6,0.43401026364474377,0.5,10.0,twopath,FALSE,TRUE
edges,-2.169191776870703,0.046571427501837744,0.0,0.0,0.43401026364474377,0.5,10.0,twopath,FALSE,TRUE
